Category,Price,Product ID,Product Nm,Subcategory
Office Supplies,7.29,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Art
Office Supplies,2.67,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Art
Office Supplies,2.30,OFF-AR-10003190,Newell 32,Art
Office Supplies,3.91,OFF-AR-10003217,Newell 316,Art
Office Supplies,2.22,OFF-AR-10003251,Prang Drawing Pencil Set,Art
Office Supplies,5.95,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Art
Office Supplies,24.78,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Art
Office Supplies,2.35,OFF-AR-10003394,Newell 332,Art
Office Supplies,4.68,OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",Art
Office Supplies,1.41,OFF-AR-10003469,Nontoxic Chalk,Art
Office Supplies,1.34,OFF-AR-10003477,4009 Highlighters,Art
Office Supplies,6.51,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Art
Office Supplies,2.62,OFF-AR-10003481,Newell 348,Art
Office Supplies,3.42,OFF-AR-10003504,Newell 347,Art
Office Supplies,3.18,OFF-AR-10003514,4009 Highlighters by Sanford,Art
Office Supplies,4.86,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Art
Office Supplies,22.52,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Art
Office Supplies,4.67,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Art
Office Supplies,3.87,OFF-AR-10003631,Staples in misc. colors,Art
Office Supplies,2.62,OFF-AR-10003651,Newell 350,Art
Office Supplies,27.66,OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Art
Office Supplies,3.38,OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Art
Office Supplies,13.59,OFF-AR-10003727,Berol Giant Pencil Sharpener,Art
Office Supplies,2.22,OFF-AR-10003732,Newell 333,Art
Office Supplies,9.24,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Art
Office Supplies,1.46,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Art
Office Supplies,2.88,OFF-AR-10003770,Newell 340,Art
Office Supplies,8.75,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Art
Office Supplies,2.21,OFF-AR-10003811,Newell 327,Art
Office Supplies,2.62,OFF-AR-10003829,Newell 35,Art
Office Supplies,2.22,OFF-AR-10003856,Newell 344,Art
Office Supplies,2.61,OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Art
Office Supplies,5.98,OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Art
Office Supplies,32.78,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,Art
Office Supplies,2.62,OFF-AR-10003958,Newell 337,Art
Office Supplies,3.85,OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Art
Office Supplies,27.99,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Art
Office Supplies,28.78,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Art
Office Supplies,2.02,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Art
Office Supplies,14.38,OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Art
Office Supplies,10.48,OFF-AR-10004062,Staples in misc. colors,Art
Office Supplies,4.67,OFF-AR-10004078,Newell 312,Art
Office Supplies,1.82,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Art
Office Supplies,25.98,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Art
Office Supplies,3.30,OFF-AR-10004269,Newell 31,Art
Office Supplies,1.68,OFF-AR-10004272,Newell 308,Art
Office Supplies,9.59,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Art
Office Supplies,3.31,OFF-AR-10004441,BIC Brite Liner Highlighters,Art
Office Supplies,14.64,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Art
Office Supplies,4.28,OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Art
Office Supplies,1.31,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Art
Office Supplies,19.83,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Art
Office Supplies,18.39,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Art
Office Supplies,20.15,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Art
Office Supplies,3.70,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Art
Office Supplies,21.38,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,Art
Office Supplies,2.48,OFF-AR-10004707,Staples in misc. colors,Art
Office Supplies,2.14,OFF-AR-10004752,Blackstonian Pencils,Art
Office Supplies,2.62,OFF-AR-10004757,Crayola Colored Pencils,Art
Office Supplies,9.58,OFF-AR-10004790,Staples in misc. colors,Art
Office Supplies,4.13,OFF-AR-10004817,Colorific Watercolor Pencils,Art
Office Supplies,5.36,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Art
Office Supplies,4.46,OFF-AR-10004956,Newell 33,Art
Office Supplies,3.28,OFF-AR-10004974,Newell 342,Art
Office Supplies,4.78,OFF-AR-10004999,Newell 315,Art
Office Supplies,2.18,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Binders
Office Supplies,1.60,OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Binders
Office Supplies,1.46,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Binders
Office Supplies,4.50,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders
Office Supplies,2.20,OFF-BI-10000088,GBC Imprintable Covers,Binders
Office Supplies,4.78,OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Binders
Office Supplies,0.94,OFF-BI-10000138,Acco Translucent Poly Ring Binders,Binders
Office Supplies,0.62,OFF-BI-10000145,Zipper Ring Binder Pockets,Binders
Office Supplies,1.74,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Binders
Office Supplies,0.49,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Binders
Office Supplies,3.89,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Binders
Office Supplies,2.89,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Binders
Office Supplies,1.57,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Binders
Office Supplies,1.29,OFF-BI-10000301,GBC Instant Report Kit,Binders
Office Supplies,3.04,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Binders
Office Supplies,3.80,OFF-BI-10000315,Poly Designer Cover & Back,Binders
Office Supplies,1.48,OFF-BI-10000320,GBC Plastic Binding Combs,Binders
Office Supplies,0.98,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders
Office Supplies,1.72,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Binders
Office Supplies,3.21,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,Binders
Office Supplies,1.04,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Binders
Office Supplies,152.20,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Binders
Office Supplies,0.58,OFF-BI-10000546,Avery Durable Binders,Binders
Office Supplies,1.17,OFF-BI-10000591,Avery Binder Labels,Binders
Office Supplies,3.05,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Binders
Office Supplies,8.68,OFF-BI-10000632,Satellite Sectional Post Binders,Binders
Office Supplies,6.11,OFF-BI-10000666,Surelock Post Binders,Binders
Office Supplies,0.85,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Binders
Office Supplies,1.60,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Binders
Office Supplies,24.20,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Binders
Office Supplies,1.61,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Binders
Office Supplies,3.59,OFF-BI-10000829,Avery Non-Stick Binders,Binders
Office Supplies,0.79,OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,Binders
Office Supplies,1.64,OFF-BI-10000848,Angle-D Ring Binders,Binders
Office Supplies,2.85,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders
Office Supplies,3.25,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Binders
Office Supplies,6.08,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Binders
Office Supplies,1.60,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Binders
Office Supplies,2.74,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Binders
Office Supplies,12.80,OFF-BI-10001071,GBC ProClick Punch Binding System,Binders
Office Supplies,3.03,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Binders
Office Supplies,4.30,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Binders
Office Supplies,1.25,OFF-BI-10001097,Avery Hole Reinforcements,Binders
Office Supplies,4.28,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Binders
Office Supplies,2.90,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Binders
Office Supplies,1.06,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Binders
Office Supplies,378.00,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Binders
Office Supplies,1.08,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Binders
Office Supplies,10.36,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Binders
Office Supplies,7.64,OFF-BI-10001191,Canvas Sectional Post Binders,Binders
Office Supplies,4.48,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Binders
Office Supplies,1.28,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Binders
Office Supplies,1.23,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Binders
Office Supplies,2.34,OFF-BI-10001294,Fellowes Binding Cases,Binders
Office Supplies,1.26,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Binders
Office Supplies,179.40,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Binders
Office Supplies,4.55,OFF-BI-10001460,Plastic Binding Combs,Binders
Office Supplies,4.58,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Binders
Office Supplies,4.20,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Binders
Office Supplies,0.76,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Binders
Office Supplies,10.80,OFF-BI-10001543,GBC VeloBinder Manual Binding System,Binders
Office Supplies,2.74,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Binders
Office Supplies,6.20,OFF-BI-10001575,GBC Linen Binding Covers,Binders
Office Supplies,8.20,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Binders
Office Supplies,2.07,OFF-BI-10001617,GBC Wire Binding Combs,Binders
Office Supplies,2.09,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Binders
Office Supplies,2.18,OFF-BI-10001634,Wilson Jones Active Use Binders,Binders
Office Supplies,1.69,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Binders
Office Supplies,4.98,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Binders
Office Supplies,7.54,OFF-BI-10001670,Vinyl Sectional Post Binders,Binders
Office Supplies,1.78,OFF-BI-10001679,GBC Instant Index System for Binding Systems,Binders
Office Supplies,19.19,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Binders
Office Supplies,4.28,OFF-BI-10001721,Trimflex Flexible Post Binders,Binders
Office Supplies,0.98,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Binders
Office Supplies,1.60,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders
Office Supplies,1.14,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Binders
Office Supplies,6.93,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Binders
Office Supplies,1.31,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Binders
Office Supplies,0.72,OFF-BI-10001890,Avery Poly Binder Pockets,Binders
Office Supplies,4.79,OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",Binders
Office Supplies,1.19,OFF-BI-10001922,Storex Dura Pro Binders,Binders
Office Supplies,1.63,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Binders
Office Supplies,4.20,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Binders
Office Supplies,0.80,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Binders
Office Supplies,0.36,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Binders
Office Supplies,7.81,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,Binders
Office Supplies,0.98,OFF-BI-10002049,UniKeep View Case Binders,Binders
Office Supplies,1.16,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Binders
Office Supplies,2.61,OFF-BI-10002072,Cardinal Slant-D Ring Binders,Binders
Office Supplies,6.66,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Binders
Office Supplies,1.74,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Binders
Office Supplies,8.56,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Binders
Office Supplies,0.76,OFF-BI-10002160,Acco Hanging Data Binders,Binders
Office Supplies,1.60,OFF-BI-10002194,Cardinal Hold-It CD Pocket,Binders
Office Supplies,5.68,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Binders
Office Supplies,4.13,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Binders
Office Supplies,1.67,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Binders
Office Supplies,3.09,OFF-BI-10002353,GBC VeloBind Cover Sets,Binders
Office Supplies,1.15,OFF-BI-10002393,Binder Posts,Binders
Office Supplies,1.16,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Binders
Office Supplies,2.51,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Binders
Office Supplies,6.09,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Binders
Office Supplies,1.01,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Binders
Office Supplies,12.22,OFF-BI-10002437,Recycled Premium Regency Composition Covers,Binders
Office Supplies,5.61,OFF-BI-10002498,Clear Mylar Reinforcing Strips,Binders
Office Supplies,0.91,OFF-BI-10002557,Presstex Flexible Ring Binders,Binders
Office Supplies,2.00,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Binders
Office Supplies,0.60,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Binders
Office Supplies,2.86,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Binders
Office Supplies,10.29,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Binders
Office Supplies,0.97,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Binders
Office Supplies,8.20,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Binders
Office Supplies,1.04,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Binders
Office Supplies,0.40,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Binders
Office Supplies,2.98,OFF-BI-10002824,Recycled Easel Ring Binders,Binders
Office Supplies,1.11,OFF-BI-10002827,Avery Durable Poly Binders,Binders
Office Supplies,3.30,OFF-BI-10002852,Ibico Standard Transparent Covers,Binders
Office Supplies,5.61,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Binders
Office Supplies,11.96,OFF-BI-10002867,GBC Recycled Regency Composition Covers,Binders
Office Supplies,1.10,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Binders
Office Supplies,12.58,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Binders
Office Supplies,1.22,OFF-BI-10002949,Prestige Round Ring Binders,Binders
Office Supplies,0.91,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Binders
Office Supplies,1.24,OFF-BI-10002976,ACCOHIDE Binder by Acco,Binders
Office Supplies,1.36,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Binders
Office Supplies,11.63,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Binders
Office Supplies,67.19,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Binders
Office Supplies,0.70,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Binders
Office Supplies,2.30,OFF-BI-10003166,GBC Plasticlear Binding Covers,Binders
Office Supplies,0.75,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Binders
Office Supplies,0.80,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Binders
Office Supplies,1.75,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Binders
Office Supplies,1.79,OFF-BI-10003305,Avery Hanging File Binders,Binders
Office Supplies,0.96,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Binders
Office Supplies,1.91,OFF-BI-10003350,Acco Expandable Hanging Binders,Binders
Office Supplies,1.49,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Binders
Office Supplies,8.75,OFF-BI-10003364,Binding Machine Supplies,Binders
Office Supplies,1.27,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Binders
Office Supplies,0.88,OFF-BI-10003460,Acco 3-Hole Punch,Binders
Office Supplies,1.72,OFF-BI-10003476,Avery Metallic Poly Binders,Binders
Office Supplies,254.20,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders
Office Supplies,0.85,OFF-BI-10003529,Avery Round Ring Poly Binders,Binders
Office Supplies,3.87,OFF-BI-10003638,GBC Durable Plastic Covers,Binders
Office Supplies,105.20,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Binders
Office Supplies,3.04,OFF-BI-10003655,Durable Pressboard Binders,Binders
Office Supplies,51.00,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Binders
Office Supplies,1.62,OFF-BI-10003669,3M Organizer Strips,Binders
Office Supplies,2.16,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Binders
Office Supplies,4.40,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Binders
Office Supplies,3.13,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Binders
Office Supplies,3.05,OFF-BI-10003707,Aluminum Screw Posts,Binders
Office Supplies,1.49,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Binders
Office Supplies,0.98,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Binders
Office Supplies,98.39,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Binders
Office Supplies,7.49,OFF-BI-10003719,Large Capacity Hanging Post Binders,Binders
Office Supplies,0.84,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Binders
Office Supplies,0.34,OFF-BI-10003784,Computer Printout Index Tabs,Binders
Office Supplies,12.84,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Binders
Office Supplies,2.31,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Binders
Office Supplies,77.60,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Binders
Office Supplies,5.82,OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Binders
Office Supplies,0.91,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Binders
Office Supplies,4.15,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Binders
Office Supplies,8.56,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Binders
Office Supplies,3.41,OFF-BI-10004001,GBC Recycled VeloBinder Covers,Binders
Office Supplies,3.46,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Binders
Office Supplies,0.56,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Binders
Office Supplies,1.04,OFF-BI-10004040,Wilson Jones Impact Binders,Binders
Office Supplies,1.77,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Binders
Office Supplies,1.54,OFF-BI-10004099,GBC VeloBinder Strips,Binders
Office Supplies,2.91,OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,Binders
Office Supplies,0.90,OFF-BI-10004140,Avery Non-Stick Binders,Binders
Office Supplies,0.64,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Binders
Office Supplies,0.42,OFF-BI-10004182,Economy Binders,Binders
Office Supplies,1.50,OFF-BI-10004187,3-ring staple pack,Binders
Office Supplies,1.61,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Binders
Office Supplies,13.46,OFF-BI-10004224,Catalog Binders with Expanding Posts,Binders
Office Supplies,10.36,OFF-BI-10004230,GBC Recycled Grain Textured Covers,Binders
Office Supplies,3.20,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Binders
Office Supplies,2.94,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Binders
Office Supplies,6.29,OFF-BI-10004308,Avery Legal 4-Ring Binder,Binders
Office Supplies,51.90,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Binders
Office Supplies,11.09,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Binders
Office Supplies,2.03,OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,Binders
Office Supplies,1.19,OFF-BI-10004364,Storex Dura Pro Binders,Binders
Office Supplies,126.29,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Binders
Office Supplies,1.91,OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Binders
Office Supplies,1.58,OFF-BI-10004465,Avery Durable Slant Ring Binders,Binders
Office Supplies,6.32,OFF-BI-10004492,Tuf-Vin Binders,Binders
Office Supplies,2.47,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Binders
Office Supplies,49.79,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Binders
Office Supplies,2.69,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Binders
Office Supplies,63.20,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Binders
Office Supplies,15.72,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Binders
Office Supplies,110.40,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Binders
Office Supplies,10.36,OFF-BI-10004632,GBC Binding covers,Binders
Office Supplies,1.15,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Binders
Office Supplies,0.43,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Binders
Office Supplies,4.45,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Binders
Office Supplies,0.96,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders
Office Supplies,3.79,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Binders
Office Supplies,9.52,OFF-BI-10004781,GBC Wire Binding Strips,Binders
Office Supplies,2.40,OFF-BI-10004817,GBC Personal VeloBind Strips,Binders
Office Supplies,4.95,OFF-BI-10004826,JM Magazine Binder,Binders
Office Supplies,5.02,OFF-BI-10004828,GBC Poly Designer Binding Covers,Binders
Office Supplies,0.83,OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,Binders
Office Supplies,2.30,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Binders
Office Supplies,0.42,OFF-BI-10004967,Round Ring Binders,Binders
Office Supplies,1.24,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Binders
Office Supplies,272.20,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Binders
Office Supplies,49.78,OFF-EN-10000056,Cameo Buff Policy Envelopes,Envelopes
Office Supplies,6.99,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes
Office Supplies,12.20,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Envelopes
Office Supplies,6.99,OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes
Office Supplies,28.71,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Envelopes
Office Supplies,9.58,OFF-EN-10001028,Staple envelope,Envelopes
Office Supplies,7.82,OFF-EN-10001099,Staple envelope,Envelopes
Office Supplies,3.30,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Envelopes
Office Supplies,8.78,OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Envelopes
Office Supplies,6.11,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Envelopes
Office Supplies,8.75,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Envelopes
Office Supplies,4.46,OFF-EN-10001415,Staple envelope,Envelopes
Office Supplies,52.71,OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Envelopes
Office Supplies,48.78,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Envelopes
Office Supplies,1.63,OFF-EN-10001509,Poly String Tie Envelopes,Envelopes
Office Supplies,13.58,OFF-EN-10001532,Brown Kraft Recycled Envelopes,Envelopes
Office Supplies,3.54,OFF-EN-10001535,Grip Seal Envelopes,Envelopes
Office Supplies,6.22,OFF-EN-10001539,Staple envelope,Envelopes
Office Supplies,14.90,OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,Envelopes
Office Supplies,5.68,OFF-EN-10001990,Staple envelope,Envelopes
Office Supplies,67.14,OFF-EN-10002230,Airmail Envelopes,Envelopes
Office Supplies,8.87,OFF-EN-10002312,#10 Self-Seal White Envelopes,Envelopes
Office Supplies,10.22,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Envelopes
